stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
0,0,-1.22173,-1.22173,0,-0.261799,-1.20873,-1.19766,0.00819228,-0.210777,-1.30047,-0.673912,-0.122884,-0.765337
